date,0
2000-01-10,1.0322154536273396
2000-01-11,1.0512933896125412
2000-01-12,1.038729595125297
2000-01-13,0.9974858391108564
2000-01-14,0.9801507401608367
2000-01-18,0.9844523764638657
2000-01-19,0.9452669844240877
2000-01-20,0.9446144118263166
2000-01-21,0.9605436555879332
2000-01-24,0.9518899730881498
2000-01-25,0.9888860954633735
2000-01-26,1.0073226553563301
2000-01-27,1.0169888425058566
2000-01-28,1.0260975079713923
2000-01-31,1.0238289593490553
2000-02-01,0.9946970003925272
2000-02-02,0.9665634410626057
2000-02-03,0.9512217863935095
2000-02-04,0.9275813134343094
2000-02-07,0.8956568445596914
2000-02-08,0.8728431959487074
2000-02-09,0.8416356179216486
2000-02-10,0.8434090349322514
2000-02-11,0.8478605948235879
2000-02-14,0.8449908968157345
2000-02-15,0.8144134941701887
2000-02-16,0.7971574671282157
2000-02-17,0.7912442127996676
2000-02-18,0.8182634359610348
2000-02-22,0.8126779848652301
2000-02-23,0.7956596271244221
2000-02-24,0.8045819936295316
2000-02-25,0.7914667795174941
2000-02-28,0.7846558891110803
2000-02-29,0.7766540655012772
2000-03-01,0.7901165063572105
2000-03-02,0.7794831178885142
2000-03-03,0.7654052775786369
2000-03-06,0.7648247157659763
2000-03-07,0.7813344308799451
2000-03-08,0.774354380274563
2000-03-09,0.7746589190597739
2000-03-10,0.7841372770651476
2000-03-13,0.8097093631491058
2000-03-14,0.8438407233881808
2000-03-15,0.8624143230437378
2000-03-16,0.8714481568843507
2000-03-17,0.889482641035083
2000-03-20,0.8974223313923247
2000-03-21,0.8938384597426112
2000-03-22,0.9012967763547696
2000-03-23,0.888692549806223
2000-03-24,0.8969863926862572
2000-03-27,0.9170346868632998
2000-03-28,0.9527152713739606
2000-03-29,0.9593251188670602
2000-03-30,0.9538487500911937
2000-03-31,0.9601375311342766
2000-04-03,0.9832033629045708
2000-04-04,0.9788982190509361
2000-04-05,0.9924249903434531
2000-04-06,0.9588427102484163
2000-04-07,1.017953340144294
2000-04-10,1.0488361495431322
2000-04-11,1.1060153249202906
2000-04-12,1.1384527138479856
2000-04-13,1.201431861533247
2000-04-14,1.2169797350602387
2000-04-17,1.1832525891910832
2000-04-18,1.2094123949924513
2000-04-19,1.2521021450038947
2000-04-20,1.3198029535373268
2000-04-24,1.2819132781142892
2000-04-25,1.3203596196695648
2000-04-26,1.263245760049957
2000-04-27,1.2160276392632068
2000-04-28,1.2091887198735791
2000-05-01,1.2252380894489463
2000-05-02,1.253333511022033
2000-05-03,1.2432408777634043
2000-05-04,1.2376000057246412
2000-05-05,1.2880805279113534
2000-05-08,1.325161853150782
2000-05-09,1.35188735746519
2000-05-10,1.363763980961877
2000-05-11,1.3671681391972923
2000-05-12,1.381161181369359
2000-05-15,1.3366780551208723
2000-05-16,1.3547845770447902
2000-05-17,1.3880419782239675
2000-05-18,1.4474960379325938
2000-05-19,1.432728990104518
2000-05-22,1.4532308041711604
2000-05-23,1.4520917031188219
2000-05-24,1.4822483409644915
2000-05-25,1.4772546230739763
2000-05-26,1.416748448259433
2000-05-30,1.4301810829142412
2000-05-31,1.364200429532028
2000-06-01,1.2696182803181004
2000-06-02,1.2837306880223525
2000-06-05,1.3440880610326553
2000-06-06,1.3138545047580796
2000-06-07,1.3015037102845495
2000-06-08,1.3071433183751857
2000-06-09,1.3268286626486852
2000-06-12,1.3281427040641034
2000-06-13,1.3742488678989355
2000-06-14,1.3642369521510904
2000-06-15,1.3405967754981312
2000-06-16,1.310043859400581
2000-06-19,1.2951565536521419
2000-06-20,1.283120451009431
2000-06-21,1.30706983393266
2000-06-22,1.333675072245797
2000-06-23,1.3353797165356756
2000-06-26,1.3657761545455394
2000-06-27,1.3771881880384182
2000-06-28,1.3949396055309777
2000-06-29,1.397375445165187
2000-06-30,1.4377730673782074
2000-07-03,1.4676317854085401
2000-07-05,1.4387692760715947
2000-07-06,1.4392666022231428
2000-07-07,1.424456790239781
2000-07-10,1.4322458654515278
2000-07-11,1.4193199737932054
2000-07-12,1.4256593156230442
2000-07-13,1.405957546290928
2000-07-14,1.3837256200564985
2000-07-17,1.4074941519332405
2000-07-18,1.437493630713629
2000-07-19,1.4651794540560001
2000-07-20,1.4657446439939146
2000-07-21,1.500497370082887
2000-07-24,1.4943997291976627
2000-07-25,1.4664229704831064
2000-07-26,1.530267149974229
2000-07-27,1.5607827812069681
2000-07-28,1.5536194014723554
2000-07-31,1.5740398300052738
2000-08-01,1.5854549717315065
2000-08-02,1.5748112585441127
2000-08-03,1.585702340813606
2000-08-04,1.5627716882700968
2000-08-07,1.5746417924931346
2000-08-08,1.5901340312009615
2000-08-09,1.6332215164382462
2000-08-10,1.6092875158619513
2000-08-11,1.5896818404937811
2000-08-14,1.5726136551942862
2000-08-15,1.5434234979804975
2000-08-16,1.5055026981816506
2000-08-17,1.5096374800724663
2000-08-18,1.513286475493402
2000-08-21,1.5042669959935488
2000-08-22,1.475028941881923
2000-08-23,1.463381907173419
2000-08-24,1.4520650003298106
2000-08-25,1.4454955803339034
2000-08-28,1.447025713499166
2000-08-29,1.4502003742843548
2000-08-30,1.4329316395849034
2000-08-31,1.4350761319357246
2000-09-01,1.4498604799209909
2000-09-05,1.4879755151746195
2000-09-06,1.4694271572324635
2000-09-07,1.4769164348316315
2000-09-08,1.4803697684292532
2000-09-11,1.480504828940621
2000-09-12,1.470810907508396
2000-09-13,1.45333842289218
2000-09-14,1.431212003827602
2000-09-15,1.4579530750269916
2000-09-18,1.4250700717998641
2000-09-19,1.4167352836970417
